age,education-num,sex,hours-per-week,salary,workclass,education,marital-status,occupation,relationship,race,country,fnlwgt
41,9,0,48,0,22286,9840,4214,1350,3212,25933,28833,122626.0
27,13,0,35,0,22286,5044,9726,3212,7726,25933,28833,113635.0
40,11,0,60,0,2499,1307,14065,989,12463,25933,28833,30759.0
46,9,0,40,0,22286,9840,4214,4030,7726,25933,28833,105327.0
43,5,0,40,0,22286,455,4214,1572,7726,2817,28833,219307.0
46,9,0,40,0,22286,9840,4214,4030,889,25933,28833,208067.0
51,10,0,60,0,2499,6678,14065,3992,12463,286,28833,78631.0
19,10,1,15,0,22286,6678,9726,3721,4466,25933,28833,210308.0
67,16,1,50,1,2067,375,9726,4038,7726,25933,28833,190661.0
31,9,0,40,0,22286,9840,14065,1966,12463,25933,28833,
27,13,0,50,1,22286,5044,14065,3584,12463,25933,28833,228476.0
21,10,1,40,0,22286,6678,9726,3212,4466,25933,28833,126613.0
36,9,0,50,0,22286,9840,14065,1572,12463,25933,28833,30267.0
23,9,1,16,0,22286,9840,9726,1966,4466,25933,28833,216811.0
62,14,1,40,1,2067,1627,14065,4038,1406,25933,28833,115763.0
31,13,0,50,1,2067,5044,14065,644,12463,2817,28833,199368.0
52,13,0,40,1,22286,5044,14065,3992,12463,25933,28833,159755.0
39,9,0,40,0,2499,9840,14065,989,12463,25933,28833,188335.0
24,13,0,30,0,22286,5044,9726,4038,4466,25933,28833,417668.0
38,9,0,40,0,22286,9840,14065,1966,12463,25933,28833,296317.0
36,9,0,40,0,22286,9840,14065,3992,12463,25933,28833,164898.0
17,7,1,15,0,22286,1048,9726,3584,4466,2817,28833,452406.0
27,9,1,40,0,22286,9840,370,3212,3212,25933,28833,42696.0
30,10,0,40,0,22286,6678,4214,4030,7726,2817,28833,262994.0
43,9,1,40,0,1279,9840,4214,3992,3212,25933,28833,167298.0
51,7,1,30,0,22286,1048,4214,3212,3212,2817,28833,103529.0
47,13,1,35,1,22286,5044,827,143,3212,25933,28833,97883.0
49,16,1,50,1,1279,375,9726,3992,7726,25933,28833,269417.0
34,9,0,48,1,22286,9840,14065,4030,12463,25933,28833,199539.0
28,10,0,40,0,1279,6678,4214,3212,3212,25933,28833,239130.0
41,10,0,50,0,1074,6678,14065,3992,12463,25933,28833,151089.0
21,10,0,50,0,22286,6678,14065,3212,12463,25933,28833,331611.0
31,13,1,40,0,2499,5044,9726,912,7726,25933,28833,203463.0
45,9,0,45,0,22286,9840,14065,3992,12463,25933,28833,151518.0
23,9,0,50,0,1074,9840,9726,1572,7726,25933,28833,39844.0
32,10,0,50,0,22286,6678,14065,3992,12463,25933,480,299635.0
67,7,0,40,0,22286,1048,14065,1572,12463,25933,28833,123393.0
32,14,0,55,1,22286,1627,14065,3992,12463,25933,28833,209538.0
35,9,0,50,0,2499,9840,14065,989,12463,25933,28833,238802.0
29,10,0,40,0,22286,6678,14065,4038,12463,25933,28833,499197.0
38,9,0,40,0,22286,9840,14065,4030,12463,25933,28833,200220.0
38,10,0,60,0,22286,6678,14065,3584,12463,25933,28833,114059.0
18,9,0,30,0,22286,9840,9726,4038,7726,25933,28833,434430.0
47,9,0,24,0,22286,9840,14065,4038,12463,25933,28833,185385.0
22,9,1,40,0,22286,9840,9726,3721,7726,25933,28833,225156.0
21,10,0,48,0,22286,6678,14065,3992,12463,25933,28833,377931.0
40,15,0,55,1,22286,542,14065,4038,12463,25933,480,287008.0
23,13,1,40,0,22286,5044,9726,1966,4466,25933,28833,151910.0
25,10,0,40,0,22286,6678,14065,1966,12463,25933,28833,231714.0
44,10,0,60,0,1074,6678,9726,3584,7726,25933,28833,178510.0
43,9,1,25,1,22286,9840,14065,3721,1406,25933,28833,178866.0
31,13,0,55,1,22286,5044,14065,3992,12463,25933,28833,110643.0
33,10,0,40,0,22286,6678,14065,4030,12463,25933,28833,148261.0
41,9,0,40,1,22286,9840,14065,3992,12463,25933,28833,217902.0
29,14,0,30,0,2499,1627,14065,4030,12463,25933,28833,77207.0
64,9,0,40,1,1074,9840,14065,3992,12463,25933,28833,80333.0
58,13,0,50,1,22286,5044,14065,3992,12463,25933,28833,265086.0
20,9,1,40,0,22286,9840,9726,3721,4466,25933,28833,333843.0
35,10,0,40,0,22286,6678,14065,3584,12463,25933,28833,296478.0
27,9,0,40,0,2067,9840,14065,1966,12463,25933,28833,116662.0
37,9,0,50,1,2499,9840,14065,3584,12463,25933,28833,353298.0
42,11,1,40,0,22286,1307,9726,3721,7726,25933,28833,142424.0
47,8,0,35,0,2067,377,14065,3721,12463,25933,28833,200808.0
29,9,1,40,0,22286,9840,9726,1350,7726,2817,28833,119052.0
33,2,1,24,0,22286,151,9726,3584,4466,25933,28833,168981.0
44,10,1,40,0,22286,6678,827,3992,7726,2817,28833,151780.0
25,9,0,78,0,22286,9840,9726,1572,7726,25933,28833,
24,13,1,10,0,1279,5044,9726,3721,889,25933,28833,249385.0
42,13,1,40,0,1279,5044,4214,3721,3212,2817,28833,109462.0
53,13,0,50,1,22286,5044,14065,3992,12463,2817,28833,250034.0
39,13,1,60,0,22286,5044,4214,3992,3212,2817,28833,249720.0
72,9,0,40,0,2499,9840,14065,989,12463,25933,28833,258761.0
43,5,1,44,0,1074,455,9726,3584,4466,25933,480,64048.0
25,10,0,40,0,1279,6678,14065,644,12463,25933,28833,153534.0
37,12,0,45,1,22286,1008,14065,4038,12463,25933,28833,193815.0
27,9,1,40,0,22286,9840,9726,1966,7726,25933,28833,255582.0
39,16,0,50,1,22286,375,14065,4038,12463,25933,28833,204527.0
64,9,0,24,0,2499,9840,14065,4030,12463,25933,480,159938.0
29,9,0,50,1,2499,9840,9726,4030,7726,25933,28833,229341.0
50,13,0,50,1,22286,5044,14065,3992,12463,25933,28833,128143.0
33,3,1,40,0,22286,288,9726,3212,3212,25933,28833,175479.0
18,9,1,20,0,22286,9840,9726,3584,7726,25933,28833,301814.0
20,7,0,32,0,22286,1048,9726,1350,7726,25933,28833,238917.0
32,10,1,50,0,22286,6678,939,912,3212,25933,28833,205581.0
45,10,1,40,0,22286,6678,4214,3721,3212,25933,28833,340341.0
48,9,1,40,0,22286,9840,14065,1350,1406,2817,28833,147860.0
23,9,1,40,0,22286,9840,9726,1966,4466,25933,28833,259496.0
34,13,0,48,1,943,5044,14065,644,12463,25933,28833,190228.0
43,13,0,40,1,22286,5044,939,3992,3212,25933,28833,180599.0
44,13,0,40,1,22286,5044,14065,3584,12463,895,28833,116358.0
47,10,0,40,1,2499,6678,14065,912,12463,2817,28833,180446.0
47,9,1,40,0,22286,9840,370,4030,7726,2817,28833,264244.0
46,2,1,20,0,2067,151,9726,3212,7726,286,28833,197988.0
19,9,1,40,0,22286,9840,9726,3584,4466,25933,28833,206599.0
51,9,0,40,0,22286,9840,14065,3721,12463,25933,28833,313146.0
41,9,0,40,0,1074,9840,939,3992,3212,25933,28833,99212.0
37,7,1,40,0,22286,1048,939,3212,3212,2817,28833,340599.0
31,9,0,40,0,22286,9840,9726,4030,4466,25933,28833,62932.0
25,9,0,40,0,22286,9840,9726,3212,7726,25933,28833,44861.0
46,10,0,40,1,22286,6678,14065,912,12463,25933,28833,53893.0
53,9,0,45,1,1074,9840,14065,4030,12463,25933,28833,152810.0
47,16,1,40,0,2067,375,9726,4038,3212,25933,28833,128401.0
28,9,0,50,1,22286,9840,14065,3992,12463,25933,28833,336951.0
60,10,0,46,0,2499,6678,14065,1572,12463,25933,28833,95445.0
43,9,0,40,0,22286,9840,14065,1966,12463,25933,28833,54611.0
45,9,0,50,1,2499,9840,14065,4030,12463,25933,28833,315984.0
28,6,0,40,0,22286,820,9726,1350,889,25933,28833,210313.0
19,7,0,30,0,22286,1048,9726,1350,889,25933,28833,181020.0
51,15,0,70,1,2499,542,14065,4038,12463,231,647,120781.0
19,9,0,35,0,22286,9840,9726,4030,889,25933,28833,256979.0
64,16,0,60,1,22286,375,14065,4038,12463,25933,28833,47298.0
44,16,0,60,1,22286,375,14065,3992,12463,25933,28833,125461.0
21,9,0,48,0,22286,9840,9726,4030,7726,25933,28833,209955.0
33,9,0,40,0,22286,9840,9726,4038,7726,25933,28833,182246.0
63,13,0,40,1,22286,5044,14065,644,12463,895,647,76860.0
44,14,0,35,1,2067,1627,14065,4038,12463,25933,28833,136986.0
28,9,1,70,0,943,9840,9726,3992,3212,25933,28833,183445.0
24,13,0,40,0,22286,5044,9726,3584,4466,25933,28833,130741.0
20,10,1,20,0,943,6678,9726,3721,4466,2817,28833,191878.0
20,9,0,40,0,22286,9840,9726,1350,4466,25933,28833,48121.0
21,9,0,40,0,22286,9840,9726,1350,4466,286,28833,304302.0
34,10,0,52,0,943,6678,14065,1966,12463,2817,28833,284703.0
17,7,1,15,0,22286,1048,9726,3584,4466,25933,28833,401198.0
35,7,1,40,0,22286,1048,939,3212,3212,2817,28833,243357.0
26,9,0,40,0,22286,9840,9726,989,7726,25933,28833,32276.0
35,9,0,70,0,22286,9840,4214,989,7726,25933,28833,110538.0
25,9,0,40,0,22286,9840,9726,1966,7726,25933,28833,257310.0
27,10,0,40,0,2499,6678,14065,3212,12463,25933,28833,411950.0
52,11,0,40,1,2067,1307,14065,644,12463,25933,28833,392668.0
43,13,1,50,0,2499,5044,9726,4038,3212,25933,28833,52498.0
36,14,0,50,1,22286,1627,14065,3584,12463,25933,28833,223433.0
37,9,0,40,0,22286,9840,9726,1966,4466,25933,28833,87076.0
58,9,1,40,0,22286,9840,9726,3721,7726,25933,28833,224854.0
25,12,0,45,0,22286,1008,9726,4030,7726,25933,28833,193379.0
54,14,0,40,0,22286,1627,14065,3212,12463,25933,28833,98436.0
65,13,0,65,1,1074,5044,14065,3992,12463,25933,28833,210381.0
44,9,1,45,0,22286,9840,9726,1966,7726,895,647,90688.0
61,3,0,40,0,22286,288,14065,4030,12463,25933,28833,229744.0
29,9,0,40,0,22286,9840,14065,4030,12463,286,28833,59732.0
34,10,0,40,1,22286,6678,14065,4030,12463,25933,28833,192900.0
24,10,1,40,0,1279,6678,9726,3212,7726,25933,28833,90046.0
40,12,0,42,1,22286,1008,14065,912,12463,25933,28833,272960.0
42,15,0,60,1,1074,542,14065,4038,12463,25933,28833,152071.0
50,9,0,40,0,22286,9840,9726,1966,7726,25933,28833,301583.0
49,9,0,40,0,22286,9840,14065,1966,12463,25933,28833,315984.0
38,9,0,40,0,22286,9840,4214,1966,7726,25933,28833,241962.0
41,9,0,45,0,22286,9840,14065,3721,12463,2817,28833,131591.0
70,10,0,5,0,1074,6678,9726,3992,7726,25933,28833,207938.0
51,10,0,40,1,22286,6678,14065,4030,12463,25933,28833,53197.0
24,13,1,40,0,22286,5044,9726,4038,7726,25933,28833,121023.0
57,9,0,48,1,2499,9840,14065,4030,12463,25933,28833,287229.0
22,10,1,20,0,22286,6678,9726,3721,4466,25933,28833,163911.0
31,10,0,40,1,22286,6678,14065,4030,12463,25933,28833,191834.0
28,10,1,40,0,22286,6678,14065,912,1406,25933,28833,204734.0
45,9,0,50,0,2499,9840,14065,3992,12463,25933,28833,220978.0
39,9,0,40,1,22286,9840,14065,4030,12463,25933,28833,365739.0
26,10,1,40,0,22286,6678,9726,3584,7726,25933,28833,50103.0
38,9,0,40,0,22286,9840,14065,4030,12463,2817,28833,283293.0
38,14,0,60,1,2499,1627,14065,4038,12463,2817,28833,194534.0
19,9,0,20,0,22286,9840,9726,1350,4466,25933,28833,263338.0
30,9,0,44,0,22286,9840,14065,1966,12463,25933,28833,348592.0
28,14,0,40,1,22286,1627,14065,4038,12463,25933,28833,173944.0
53,5,0,40,0,22286,455,9726,4030,7726,2817,28833,226135.0
32,13,0,38,0,22286,5044,9726,4038,7726,25933,28833,172375.0
57,15,0,60,1,1074,542,14065,4038,12463,25933,28833,127728.0
47,14,1,40,0,22286,1627,4214,4038,7726,25933,28833,347025.0
36,10,0,56,0,22286,6678,14065,4030,12463,25933,28833,191335.0
21,7,1,38,0,22286,1048,9726,3584,4466,25933,28833,247779.0
25,13,0,40,1,1279,5044,14065,644,12463,25933,28833,262664.0
37,9,1,40,0,22286,9840,4214,644,3212,25933,28833,95855.0
31,9,1,30,0,22286,9840,4214,3212,3212,25933,28833,74501.0
43,9,0,50,0,22286,9840,14065,1572,12463,25933,28833,245317.0
61,9,1,25,0,22286,9840,4214,3584,3212,25933,28833,29059.0
56,10,0,35,0,22286,6678,14065,3721,12463,25933,28833,200316.0
59,4,1,38,0,22286,557,939,3212,4466,2817,28833,100453.0
44,10,0,55,1,2499,6678,14065,4030,12463,25933,28833,343190.0
47,14,1,40,0,22286,1627,4214,4038,3212,25933,28833,235683.0
44,13,0,55,1,22286,5044,14065,4038,12463,25933,28833,83237.0
64,10,0,40,0,22286,6678,14065,3212,12463,25933,28833,88470.0
26,9,0,45,0,22286,9840,14065,4030,12463,25933,28833,198801.0
53,13,0,40,1,22286,5044,14065,3992,12463,25933,28833,168107.0
46,9,1,44,0,22286,9840,4214,3721,7726,25933,28833,
45,9,0,50,1,1074,9840,14065,3584,12463,25933,28833,139268.0
44,9,1,40,0,943,9840,9726,3721,3212,25933,28833,192771.0
59,10,0,48,1,1074,6678,14065,3992,12463,25933,28833,122390.0
65,16,0,40,1,1074,375,14065,3992,12463,25933,28833,184965.0
23,9,1,40,0,22286,9840,9726,1966,4466,2817,28833,180837.0
33,10,1,38,0,22286,6678,4214,3721,3212,2817,28833,159548.0
34,9,1,35,0,22286,9840,4214,3584,4466,25933,28833,110554.0
38,11,1,40,0,22286,1307,4214,3721,3212,25933,28833,103474.0
62,13,0,35,1,22286,5044,14065,3992,12463,25933,28833,178249.0
21,10,0,40,0,22286,6678,9726,3584,889,25933,28833,138768.0
41,9,0,8,0,22286,9840,14065,4030,12463,25933,28833,321824.0
35,9,0,40,0,22286,9840,9726,1350,889,25933,202,244803.0
62,10,0,45,0,2067,6678,4214,3212,7726,25933,28833,206063.0
53,9,0,40,1,22286,9840,14065,4030,12463,25933,28833,167651.0
69,10,0,16,0,1279,6678,14065,1572,12463,25933,28833,163689.0
19,10,1,16,0,2499,6678,9726,3584,4466,25933,28833,45546.0
47,13,0,40,1,22286,5044,14065,3992,12463,25933,28833,420986.0
52,10,0,90,1,1074,6678,14065,3584,12463,25933,28833,68015.0
54,9,0,40,0,22286,9840,14065,4030,12463,25933,28833,175594.0
30,9,0,73,1,22286,9840,14065,1572,12463,25933,28833,206322.0
39,9,1,25,0,22286,9840,14065,3721,1406,25933,28833,272338.0
73,13,0,75,0,22286,5044,14065,4038,12463,25933,28833,105886.0
64,13,0,40,0,22286,5044,14065,3584,12463,25933,28833,312498.0
32,9,0,40,0,22286,9840,9726,4030,4466,25933,28833,177675.0
51,9,0,40,1,22286,9840,14065,4038,12463,25933,28833,152810.0
57,13,0,40,0,22286,5044,9726,3584,7726,25933,28833,319122.0
25,9,0,40,0,22286,9840,9726,1966,3212,25933,28833,212304.0
53,9,0,40,0,22286,9840,14065,3212,12463,2817,28833,208321.0
39,10,1,25,0,22286,6678,9726,3212,7726,25933,28833,240841.0
49,9,1,16,0,22286,9840,4214,3721,3212,25933,28833,208978.0
23,13,1,40,0,2067,5044,9726,4038,7726,25933,28833,442359.0
28,13,0,55,1,22286,5044,9726,4038,7726,25933,28833,198197.0
46,14,0,50,1,22286,1627,14065,4038,12463,25933,28833,261059.0
40,10,0,40,0,22286,6678,9726,4030,4466,2817,28833,72791.0
24,9,0,50,0,22286,9840,14065,1966,12463,25933,28833,275395.0
50,6,0,8,0,22286,820,14065,3212,12463,25933,28833,462966.0
35,9,0,40,0,22286,9840,14065,3992,12463,25933,28833,31269.0
33,13,1,46,0,2067,5044,9726,4038,7726,25933,28833,246291.0
54,13,0,40,0,943,5044,4214,3992,7726,25933,28833,128378.0
35,9,0,45,0,2067,9840,14065,1572,12463,25933,28833,231180.0
31,9,0,40,1,2067,9840,14065,644,12463,25933,28833,206297.0
47,10,0,40,0,1074,6678,14065,989,12463,25933,28833,337050.0
48,9,1,20,0,22286,9840,4214,3584,4466,25933,28833,193075.0
33,11,0,55,0,2067,1307,9726,3721,4466,25933,28833,169652.0
35,13,0,40,1,22286,5044,14065,3992,12463,25933,28833,35945.0
36,1,0,40,0,22286,45,9726,1966,7726,2817,28833,252231.0
30,13,1,55,0,22286,5044,9726,3992,7726,25933,28833,128016.0
39,10,0,55,1,22286,6678,14065,4030,12463,25933,28833,150057.0
25,10,0,40,0,22286,6678,9726,1350,7726,286,28833,258276.0
40,9,1,35,0,22286,9840,4214,3212,7726,25933,28833,188465.0
25,9,0,40,0,1074,9840,14065,3992,12463,25933,28833,161007.0
33,9,1,40,0,22286,9840,14065,1966,1406,25933,28833,403468.0
53,10,0,40,0,943,6678,4214,1350,7726,25933,28833,181677.0
18,7,0,10,0,22286,1048,9726,3212,4466,25933,28833,120243.0
41,9,0,40,0,22286,9840,9726,1966,3212,2817,28833,157025.0
25,13,0,50,0,22286,5044,14065,4038,12463,25933,28833,306908.0
66,4,0,50,0,2499,557,827,989,3212,25933,28833,28061.0
53,10,1,40,0,22286,6678,4214,3721,3212,25933,28833,95540.0
27,9,0,40,0,22286,9840,14065,4030,12463,25933,28833,135001.0
28,9,1,40,0,22286,9840,939,3584,3212,2817,28833,293398.0
23,9,0,40,0,22286,9840,9726,1350,4466,2817,28833,185106.0
29,6,0,80,0,2499,820,4214,4030,7726,25933,28833,245790.0
26,10,1,40,0,22286,6678,14065,3992,1406,25933,28833,134004.0
26,9,0,42,0,22286,9840,9726,1350,7726,25933,28833,205036.0
26,5,0,35,0,22286,455,9726,3212,7726,25933,28833,244495.0
38,9,0,40,0,22286,9840,14065,4030,12463,25933,28833,159179.0
36,3,0,40,0,22286,288,14065,4030,12463,25933,28833,405155.0
34,10,0,45,1,22286,6678,14065,4030,12463,25933,28833,177437.0
32,9,0,40,0,943,9840,9726,3721,7726,25933,28833,402361.0
57,9,0,50,1,2499,9840,14065,4030,12463,25933,28833,184553.0
31,10,1,40,0,22286,6678,4214,3721,3212,25933,28833,302626.0
38,13,1,38,0,22286,5044,9726,3992,7726,25933,28833,99138.0
39,9,1,40,0,22286,9840,4214,3212,7726,231,28833,112731.0
35,9,0,40,0,22286,9840,14065,4030,12463,25933,28833,192923.0
18,7,1,20,0,22286,1048,9726,3212,4466,25933,28833,
28,9,0,40,0,22286,9840,9726,3212,7726,2817,28833,182344.0
41,14,1,55,0,2499,1627,9726,3992,7726,25933,28833,117012.0
39,5,0,40,1,943,455,14065,1966,12463,25933,28833,30673.0
31,10,0,40,0,943,6678,9726,912,7726,25933,28833,484669.0
38,9,1,38,0,1279,9840,4214,3721,7726,25933,28833,314052.0
27,9,0,40,0,22286,9840,14065,4030,12463,25933,28833,165412.0
42,14,0,55,1,22286,1627,14065,4038,12463,895,647,198341.0
46,13,1,36,0,22286,5044,939,4038,3212,2817,28833,116635.0
20,9,1,40,0,22286,9840,9726,3721,4466,25933,28833,185452.0
42,10,1,20,0,22286,6678,4214,4038,3212,25933,28833,118686.0
69,9,1,40,0,22286,9840,827,3992,7726,25933,28833,76939.0
47,11,1,35,0,943,1307,14065,3721,1406,25933,28833,160646.0
49,9,0,40,0,1279,9840,14065,4030,12463,25933,480,126754.0
20,10,1,30,0,22286,6678,9726,3992,4466,25933,28833,211049.0
52,3,1,15,0,22286,288,14065,3584,1406,25933,28833,311931.0
33,3,0,59,0,22286,288,14065,3212,12463,25933,28833,283602.0
18,7,1,6,0,22286,1048,9726,3212,4466,25933,28833,155021.0
55,9,1,55,0,2499,9840,939,989,3212,25933,28833,100569.0
61,4,0,40,0,22286,557,14065,989,12463,2817,28833,380462.0
61,10,0,40,1,943,6678,14065,3721,12463,25933,28833,221943.0
39,13,0,45,1,22286,5044,4214,3992,7726,25933,28833,114544.0
30,10,0,40,0,22286,6678,14065,4030,12463,25933,28833,248584.0
61,9,1,40,0,22286,9840,4214,3721,3212,2817,28833,227468.0
36,12,1,15,0,22286,1008,14065,3584,1406,25933,28833,66173.0
34,10,0,50,0,22286,6678,14065,4030,12463,25933,28833,107624.0
53,14,0,40,1,22286,1627,14065,4038,12463,895,647,70387.0
38,11,1,36,1,22286,1307,14065,912,1406,25933,28833,423616.0
46,13,0,50,1,22286,5044,14065,3992,12463,25933,28833,98637.0
27,9,0,40,0,2067,9840,14065,1350,12463,25933,28833,216013.0
32,7,1,40,0,2499,1048,939,1350,3212,25933,28833,210926.0
60,13,1,60,1,2067,5044,827,4038,3212,25933,28833,255711.0
23,13,0,40,0,22286,5044,9726,3992,4466,25933,28833,77581.0
29,13,1,50,1,22286,5044,9726,4038,3212,25933,28833,152461.0
22,9,0,50,0,22286,9840,9726,4030,4466,25933,28833,203263.0
25,9,0,35,0,22286,9840,9726,3584,4466,25933,28833,261519.0
29,13,0,48,0,22286,5044,14065,1966,12463,25933,28833,91189.0
37,9,1,40,0,2067,9840,4214,3721,3212,25933,28833,272471.0
32,9,0,38,0,22286,9840,9726,4030,4466,2817,28833,311524.0
18,9,0,40,0,22286,9840,370,3212,4466,2817,28833,151386.0
35,10,1,65,0,22286,6678,9726,3212,7726,25933,28833,187625.0
50,5,0,40,0,22286,455,14065,4030,12463,25933,28833,108933.0
54,9,0,40,1,22286,9840,14065,4030,12463,25933,28833,135388.0
43,13,0,45,1,22286,5044,14065,3992,12463,25933,28833,169383.0
28,9,0,65,1,1074,9840,9726,3992,7726,25933,28833,191129.0
51,5,0,40,0,22286,455,14065,989,12463,25933,28833,467611.0
31,10,0,42,0,22286,6678,9726,4030,3212,25933,28833,373185.0
69,9,1,40,0,22286,9840,939,1572,3212,2817,28833,130060.0
57,13,0,40,1,22286,5044,14065,3992,12463,25933,28833,199934.0
28,6,1,40,0,22286,820,4214,1966,4466,25933,28833,42881.0
25,9,0,95,0,22286,9840,9726,1350,4466,25933,28833,169759.0
49,12,0,30,0,2499,1008,14065,4030,12463,25933,202,181547.0
52,5,0,40,0,22286,455,14065,1350,12463,25933,28833,95704.0
32,3,0,40,0,22286,288,370,4030,889,25933,28833,226267.0
31,10,1,50,0,22286,6678,9726,3584,7726,895,28833,159979.0
30,9,0,50,0,22286,9840,9726,4030,4466,25933,28833,203488.0
24,9,0,60,0,22286,9840,14065,4030,12463,25933,28833,403671.0
45,12,0,66,0,22286,1008,14065,4030,12463,25933,480,192323.0
30,9,0,40,0,22286,9840,14065,1966,12463,25933,28833,167832.0
52,13,0,55,1,22286,5044,14065,3992,12463,25933,28833,145166.0
42,9,1,25,0,1279,9840,4214,3721,7726,2817,28833,155657.0
49,9,0,40,0,22286,9840,14065,989,12463,25933,28833,116789.0
20,9,0,30,0,22286,9840,9726,3212,4466,25933,28833,39234.0
25,13,1,40,0,22286,5044,9726,3721,4466,25933,28833,124111.0
41,5,0,55,0,22286,455,14065,3212,12463,25933,28833,172828.0
55,9,1,40,0,22286,9840,4214,3584,3212,2817,28833,143372.0
31,11,0,50,0,2499,1307,14065,3992,12463,25933,28833,265807.0
25,13,1,40,0,1279,5044,9726,644,7726,2817,28833,218184.0
32,9,0,40,0,22286,9840,14065,3992,12463,25933,28833,154087.0
29,10,0,40,0,943,6678,9726,3721,889,25933,28833,440647.0
52,4,1,40,0,22286,557,827,3212,7726,25933,28833,125932.0
19,10,1,15,0,22286,6678,9726,3721,4466,25933,28833,284652.0
43,12,0,40,0,22286,1008,4214,4030,7726,25933,28833,173316.0
40,10,0,40,1,1074,6678,14065,1572,12463,25933,28833,45054.0
54,2,1,40,0,22286,151,939,143,889,25933,28833,185042.0
35,13,0,40,0,22286,5044,4214,3584,7726,25933,28833,117381.0
34,11,1,40,0,22286,1307,9726,912,7726,25933,28833,258666.0
35,10,0,40,1,22286,6678,14065,4038,12463,25933,28833,179668.0
57,16,0,40,1,22286,375,14065,4038,12463,895,647,127277.0
26,13,1,40,0,22286,5044,9726,3212,889,25933,28833,192022.0
55,13,1,15,0,2499,5044,827,3584,3212,25933,28833,99551.0
51,13,1,40,0,22286,5044,939,3721,3212,25933,28833,208899.0
35,12,0,30,0,22286,1008,9726,1572,7726,2817,28833,287658.0
31,9,0,40,0,22286,9840,14065,1350,12463,25933,28833,196125.0
17,7,1,8,0,22286,1048,9726,3721,4466,25933,28833,275051.0
38,9,1,40,0,22286,9840,14065,1966,1406,25933,28833,23892.0
39,15,0,50,1,943,542,14065,4038,12463,25933,28833,376455.0
29,9,0,45,0,22286,9840,14065,4030,12463,25933,28833,267989.0
39,11,1,40,0,22286,1307,4214,3584,3212,25933,28833,30269.0
42,10,0,40,1,22286,6678,14065,4038,12463,25933,28833,204235.0
46,14,0,50,1,2067,1627,14065,3992,12463,25933,28833,209057.0
73,4,0,25,0,22286,557,14065,1350,12463,25933,28833,349347.0
47,10,1,40,0,2067,6678,4214,4038,7726,25933,28833,154033.0
28,9,1,70,0,22286,9840,9726,3584,3212,25933,28833,124680.0
27,6,0,40,0,22286,820,9726,3584,889,25933,28833,132805.0
38,15,0,40,1,22286,542,9726,3992,7726,25933,28833,99233.0
19,9,0,35,0,22286,9840,9726,3584,7726,25933,28833,224849.0
60,11,0,40,1,2067,1307,4214,4038,3212,25933,28833,101110.0
24,10,0,40,0,22286,6678,9726,1966,7726,25933,28833,184839.0
52,7,0,40,0,22286,1048,14065,1966,12463,25933,28833,302847.0
36,13,1,45,0,22286,5044,4214,3992,7726,25933,28833,181322.0
26,14,1,40,0,2067,1627,9726,4038,7726,25933,28833,192213.0
28,13,0,16,0,1279,5044,9726,4038,4466,25933,28833,37250.0
38,13,0,50,1,1074,5044,14065,4030,12463,25933,28833,140854.0
47,14,0,50,1,22286,1627,14065,3992,12463,25933,28833,158286.0
50,13,1,40,1,22286,5044,4214,3992,3212,25933,28833,269095.0
27,9,0,40,0,22286,9840,14065,3584,12463,25933,28833,279960.0
47,10,1,40,0,22286,6678,827,4038,3212,25933,28833,176239.0
36,6,1,40,0,22286,820,14065,1966,4466,25933,28833,115360.0
49,9,0,40,0,22286,9840,4214,1966,7726,2817,28833,337666.0
63,9,1,40,0,22286,9840,4214,3992,7726,25933,28833,145212.0
